sheet,item,description,quantity,unit,rate,amount,labor_types,vehicles,nlp_entities,total_fuel_liters,estimated_hours,estimated_cost_lkr,labor_hours,employee_count,excavation_volume,site_area,wall_area,floor_area,concrete_volume,steel_quantity,brick_quantity,total_cement,total_sand,building_complexity,labour_roles,Excavators,Bulldozers,Cranes,Dump Trucks,Loaders,Graders,Compactors,Pavers,Rollers,Trenchers,Skid Steers,Backhoe Loaders,Telehandlers,Forklifts,Scrapers,Concrete Mixers,Pile Drivers,Asphalt Mills,Manlifts,Drilling Rigs,vehicles_needed,masons,welders,laborers,fuel_liters,estimated_hours2,estimated_cost
SYN,Item_140,Synthetic entry,370.256034,kg,157444.700146,58294850.250377,Unskilled,None,,871.145,155.23,32979345.91,383.699,92,253.495,219.897,775.805,1229.077,185.262,606.273,4489,6781.952,1610.723,1,Labourer_unskilled,5,2,0,0,3,4,4,2,4,1,1,0,3,3,5,1,3,2,4,,49.631,15,6,48,871.145,155.23,32979345.91
SYN,Item_141,Synthetic entry,287.983608,units,142500.175706,41037714.740448,Semi-skilled,Large Truck,,668.77,348.396,29704192.542,294.157,10,55.714,1186.991,932.913,535.159,74.475,642.39,3854,9114.266,3960.212,3,Mason_skilled;Painter_skilled;Carpenter_skilled,1,3,0,5,2,4,4,5,3,5,3,3,3,0,3,1,2,1,2,,53.99,10,3,49,668.77,348.396,29704192.542
SYN,Item_142,Synthetic entry,126.053046,pieces,57228.287045,7213799.899385,"Skilled,Semi-skilled",Large Truck,,753.789,357.449,12437083.175,118.633,45,88.265,290.346,725.039,480.18,126.232,1656.562,4376,7118.928,4357.926,4,Mason_skilled;ConcreteWorker_skilled,5,5,0,3,3,0,4,2,0,0,2,3,2,1,0,2,3,1,5,,45.25,18,6,47,753.789,357.449,12437083.175
SYN,Item_143,Synthetic entry,369.826715,kg,131000.477615,48447476.299786,"Skilled,Semi-skilled","Loader,Mixer",,524.164,423.251,24733997.283,462.454,75,211.56,256.191,845.874,580.996,75.644,715.977,1936,2582.406,1768.164,1,ConcreteWorker_skilled;Labourer_unskilled,4,3,3,0,3,5,5,1,4,5,5,4,3,4,3,2,2,1,1,,68.545,20,1,15,524.164,423.251,24733997.283
SYN,Item_144,Synthetic entry,10.507881,m3,78557.100885,825468.667805,Unskilled,"Loader,Mixer",,351.813,119.691,10440314.153,345.941,90,10.508,1177.76,891.106,491.846,99.974,477.578,2551,6748.663,2199.519,4,Mason_skilled,3,0,0,4,1,0,5,5,3,3,2,2,4,4,4,2,1,2,3,,48.999,2,1,39,351.813,119.691,10440314.153
SYN,Item_145,Synthetic entry,298.975097,kg,35051.97566,10479667.82299,"Skilled,Semi-skilled","Crane,Trailer",,655.258,374.822,38846243.92,362.969,16,268.901,775.598,248.557,1122.089,96.503,313.074,660,8371.858,1436.539,2,Driver_unskilled;Labourer_unskilled;Painter_skilled,4,0,2,4,4,1,0,1,0,1,5,5,3,2,5,3,4,2,3,,57.365,11,6,25,655.258,374.822,38846243.92
SYN,Item_146,Synthetic entry,454.94352,pieces,137923.845806,62747559.902919,"Unskilled,Semi-skilled","Loader,Mixer",,713.735,471.494,9450925.856,156.315,6,466.21,1250.264,802.524,1314.61,154.935,1225.865,4972,5789.457,1347.842,1,Labourer_unskilled;Driver_unskilled;Mason_skilled,0,3,4,0,3,4,5,0,0,3,4,1,0,3,3,4,2,1,0,,39.276,10,5,19,713.735,471.494,9450925.856
SYN,Item_147,Synthetic entry,476.759083,units,47170.119875,22488783.096605,Semi-skilled,"Loader,Mixer",,931.455,293.299,41132847.669,440.436,98,158.154,1065.674,626.816,1298.366,110.331,1143.771,4883,7484.884,611.029,3,Painter_skilled,2,2,3,1,0,0,4,5,5,5,0,1,1,0,0,4,0,0,5,,43.312,7,1,49,931.455,293.299,41132847.669
SYN,Item_148,Synthetic entry,375.25094,kg,65606.297106,24618824.658946,"Unskilled,Semi-skilled",None,,345.652,112.07,39364183.402,251.554,63,308.477,675.433,587.052,456.401,122.684,1842.011,2547,4231.252,2341.846,1,Labourer_unskilled,0,3,0,0,2,1,1,3,0,5,3,3,4,0,2,3,2,5,0,,42.96,18,7,25,345.652,112.07,39364183.402
SYN,Item_149,Synthetic entry,95.314132,m3,31476.857435,3000189.344505,"Unskilled,Semi-skilled","Crane,Trailer",,631.088,158.533,16254709.167,82.844,58,95.314,1824.268,147.948,382.594,49.235,951.904,3603,2373.154,4982.72,2,Labourer_unskilled,3,1,4,0,2,2,4,3,2,1,0,0,4,3,0,3,0,0,5,,40.905,12,1,39,631.088,158.533,16254709.167
SYN,Item_150,Synthetic entry,445.633356,pieces,118132.941343,52643979.104832,"Unskilled,Semi-skilled","Crane,Trailer",,763.087,30.958,21637901.655,435.742,59,401.658,1538.353,741.597,461.036,190.657,540.04,4643,9590.91,3868.692,5,Carpenter_skilled;Driver_unskilled;Tiler_skilled,2,1,5,4,4,0,5,5,0,2,2,1,5,3,5,3,1,3,1,,49.89,5,2,28,763.087,30.958,21637901.655
SYN,Item_151,Synthetic entry,341.416465,units,30689.838941,10478016.322656,Unskilled,"Loader,Mixer",,329.785,435.516,3808146.896,269.443,60,324.371,540.369,273.131,188.267,196.609,955.404,4815,6660.668,3103.076,4,Mason_skilled;Labourer_unskilled;Carpenter_skilled,2,0,3,3,2,0,0,4,5,1,1,5,1,3,0,4,3,3,1,,42.42,13,3,28,329.785,435.516,3808146.896
SYN,Item_152,Synthetic entry,172.328949,m3,179270.692031,30893529.944205,Professional,Trailer,,637.974,241.049,4531682.962,275.92,39,172.329,928.775,159.473,334.323,192.324,1961.133,2373,8302.722,3962.817,5,Welder_skilled;Mason_skilled,5,0,4,4,2,2,5,3,5,5,0,5,1,0,1,0,0,0,5,,45.151,18,7,6,637.974,241.049,4531682.962
SYN,Item_153,Synthetic entry,220.162903,pieces,66161.208026,14566243.624991,Professional,Trailer,,369.07,51.773,28031291.741,14.585,8,406.903,1712.439,103.217,914.504,158.143,449.752,1370,7498.173,4920.681,1,ConcreteWorker_skilled;Tiler_skilled;Carpenter_skilled;Mason_skilled,2,1,1,3,4,3,2,5,0,4,2,3,3,4,5,2,5,5,3,,52.632,16,9,6,369.07,51.773,28031291.741
SYN,Item_154,Synthetic entry,189.998435,kg,165554.025068,31455005.670871,"Skilled,Professional",Excavator,,418.999,316.257,39124415.316,199.042,97,389.871,1319.62,806.453,1032.624,73.426,259.926,1364,4355.997,765.403,3,Labourer_unskilled;Tiler_skilled,2,1,2,0,3,1,3,2,4,2,5,1,0,4,5,5,4,0,0,,50.969,12,6,13,418.999,316.257,39124415.316
SYN,Item_155,Synthetic entry,302.084088,m3,156633.55117,47316503.455391,Semi-skilled,"Crane,Trailer",,798.766,114.375,38606556.215,273.318,39,302.084,307.065,447.815,186.747,169.368,968.012,3192,8588.951,3460.723,4,Tiler_skilled;Driver_unskilled;Labourer_unskilled,5,1,3,5,5,3,2,1,1,1,3,5,2,3,1,5,3,1,1,,51.964,20,9,45,798.766,114.375,38606556.215
SYN,Item_156,Synthetic entry,189.682329,units,104642.693198,19848869.758629,"Unskilled,Semi-skilled",Trailer,,604.761,447.421,48979857.212,277.934,7,168.388,983.077,196.262,179.005,150.621,276.162,1321,4407.122,2434.484,2,Mason_skilled,2,3,4,4,5,3,1,1,4,3,2,4,1,4,5,5,3,1,0,,54.434,3,10,37,604.761,447.421,48979857.212
SYN,Item_157,Synthetic entry,424.029838,kg,129506.691562,54914701.442951,"Skilled,Professional",Large Truck,,247.095,463.967,41388723.84,32.967,14,227.736,1723.401,392.579,1275.092,25.44,421.228,4583,5312.198,1113.819,1,Welder_skilled;ConcreteWorker_skilled,3,1,5,5,4,5,4,5,4,5,2,0,0,5,4,5,3,2,3,,61.638,3,6,30,247.095,463.967,41388723.84
SYN,Item_158,Synthetic entry,115.73601,m3,188827.261461,21854113.820723,"Unskilled,Semi-skilled",Excavator,,942.07,196.281,43088387.586,375.233,36,115.736,1601.363,986.206,1223.672,199.848,951.633,4515,9682.347,1480.954,3,Driver_unskilled;ConcreteWorker_skilled;Tiler_skilled;Labourer_unskilled,5,0,5,5,1,0,5,1,2,0,3,3,3,3,1,4,0,1,1,,43.499,18,5,50,942.07,196.281,43088387.586
SYN,Item_159,Synthetic entry,325.82596,bag,186985.800037,60924827.803424,"Unskilled,Semi-skilled",Large Truck,,230.21,215.962,2512081.758,228.674,79,64.304,323.269,928.936,1248.33,72.324,922.758,3201,2113.344,2526.842,3,Welder_skilled;ConcreteWorker_skilled;Driver_unskilled;Mason_skilled,3,5,0,1,0,1,4,2,5,0,0,5,0,1,4,3,4,3,0,,40.81,18,9,18,230.21,215.962,2512081.758
SYN,Item_160,Synthetic entry,366.720042,units,62556.558881,22940743.900216,"Skilled,Semi-skilled",Trailer,,52.614,145.321,13642302.21,381.81,63,343.007,1949.843,992.575,1325.069,32.6,670.611,1734,2366.679,3104.405,1,ConcreteWorker_skilled;Painter_skilled;Driver_unskilled,1,5,1,1,0,3,2,5,5,1,0,0,4,2,1,1,4,3,4,,51.84,4,1,8,52.614,145.321,13642302.21
SYN,Item_161,Synthetic entry,177.974261,units,195473.659082,34789280.020085,Semi-skilled,Large Truck,,374.968,454.902,47076598.325,194.65,63,409.687,1587.107,684.512,1419.576,76.902,1455.695,1016,9182.322,1277.907,2,Painter_skilled;Tiler_skilled,1,5,5,5,2,0,0,0,3,4,5,3,1,3,3,4,2,3,2,,45.906,6,10,47,374.968,454.902,47076598.325
SYN,Item_162,Synthetic entry,478.845092,pieces,38473.392654,18422795.244957,Skilled,"Crane,Trailer",,487.739,329.412,46430456.771,91.736,53,374.344,340.68,845.464,1207.107,112.324,965.025,979,7316.823,3147.369,3,Carpenter_skilled;ConcreteWorker_skilled;Labourer_unskilled;Driver_unskilled,0,4,1,2,0,3,1,1,2,1,3,3,3,4,3,0,1,5,2,,39.108,10,10,20,487.739,329.412,46430456.771
SYN,Item_163,Synthetic entry,339.84551,pieces,108255.090398,36790006.406404,Semi-skilled,Excavator,,865.114,202.242,35302369.339,63.863,74,407.694,1199.406,255.577,1107.322,53.147,1090.695,1874,2303.332,2578.729,2,Carpenter_skilled;Painter_skilled,1,4,1,1,5,1,4,0,4,1,2,5,2,0,0,2,1,1,0,,32.133,18,4,23,865.114,202.242,35302369.339
SYN,Item_164,Synthetic entry,113.574171,kg,134075.992014,15227569.643993,"Skilled,Professional",Trailer,,402.287,177.57,32366223.841,107.738,72,115.05,1659.105,581.663,172.357,193.724,1694.027,4461,3347.233,4430.676,4,Labourer_unskilled;Carpenter_skilled;Driver_unskilled;Painter_skilled,5,2,4,4,4,3,2,2,2,3,4,4,5,2,5,2,0,4,5,,62.207,19,8,42,402.287,177.57,32366223.841
SYN,Item_165,Synthetic entry,257.559289,bag,187625.136282,48324596.69932,"Unskilled,Semi-skilled",None,,387.14,40.172,43808687.939,141.258,40,69.918,432.938,771.478,1087.925,55.299,862.757,2574,8742.837,1993.897,5,Welder_skilled;ConcreteWorker_skilled;Tiler_skilled,5,2,1,3,5,2,3,2,2,2,5,0,5,2,4,2,3,2,1,,50.928,4,3,33,387.14,40.172,43808687.939
SYN,Item_166,Synthetic entry,355.093313,units,139513.734524,49540394.20113,Unskilled,Large Truck,,337.872,459.344,38098405.253,23.064,55,322.696,1856.263,447.258,1488.82,167.334,1268.758,3378,1410.329,2210.443,1,Painter_skilled,2,4,4,2,5,4,1,5,5,5,4,4,0,2,5,4,3,1,1,,73.842,3,5,26,337.872,459.344,38098405.253
SYN,Item_167,Synthetic entry,20.983749,m3,163311.362123,3426884.631637,Unskilled,Large Truck,,369.545,242.821,29108864.788,31.621,21,20.984,572.841,989.837,550.372,161.205,1770.185,2630,7807.34,1595.025,4,Tiler_skilled;Driver_unskilled;Labourer_unskilled,2,5,0,0,5,1,3,5,5,0,1,1,0,0,2,4,4,4,2,,53.153,10,6,10,369.545,242.821,29108864.788
SYN,Item_168,Synthetic entry,126.79039,bag,181559.007847,23019937.412934,Skilled,Excavator,,882.796,252.381,17000823.007,305.574,40,81.828,1678.161,886.287,1302.975,196.715,1263.232,4763,6437.347,2704.141,1,ConcreteWorker_skilled;Carpenter_skilled;Welder_skilled;Painter_skilled,4,1,0,1,1,2,3,3,5,1,4,1,3,2,5,5,0,3,3,,39.089,14,8,45,882.796,252.381,17000823.007
SYN,Item_169,Synthetic entry,220.491465,m3,188200.579334,41496621.451202,Professional,Crane,,774.931,73.571,16020847.235,81.022,8,220.491,498.334,387.855,318.46,56.796,516.978,2386,2308.2,3911.688,5,Welder_skilled,1,2,0,3,2,3,5,0,1,4,5,1,1,3,3,2,4,2,3,,50.884,5,1,8,774.931,73.571,16020847.235
SYN,Item_170,Synthetic entry,470.958624,m3,117929.735012,55540025.729936,Professional,"Loader,Mixer",,782.247,308.789,12438500.064,496.632,27,470.959,344.129,986.304,1094.556,64.366,1450.788,2186,6080.744,657.872,4,Mason_skilled;Driver_unskilled,4,0,0,3,5,0,3,1,3,4,4,3,1,5,0,3,3,3,1,,55.36,9,6,16,782.247,308.789,12438500.064
SYN,Item_171,Synthetic entry,40.817446,pieces,71144.997259,2903957.083789,Professional,"Loader,Mixer",,635.502,72.403,5461212.911,423.875,34,272.156,526.435,552.872,1235.888,193.593,649.37,1599,7254.15,1838.806,5,Painter_skilled;Tiler_skilled;Carpenter_skilled;Mason_skilled,3,4,5,4,3,4,5,0,5,5,2,0,0,5,2,1,3,5,2,,47.503,14,7,50,635.502,72.403,5461212.911
SYN,Item_172,Synthetic entry,481.760255,m3,59861.004362,28838652.725993,Skilled,Excavator,,945.802,338.946,28284553.039,60.285,80,481.76,1612.052,538.857,521.413,42.6,277.952,4838,9084.798,896.203,1,Carpenter_skilled,3,2,1,2,5,4,3,5,3,4,4,2,3,5,3,4,3,4,4,,82.083,16,10,44,945.802,338.946,28284553.039
SYN,Item_173,Synthetic entry,352.276068,pieces,144531.385714,50914948.261919,"Skilled,Professional",None,,26.975,359.744,31517656.305,142.089,24,178.701,374.642,552.095,809.567,35.403,207.424,3553,7902.105,876.188,2,Painter_skilled;Carpenter_skilled,2,4,4,5,5,0,3,2,1,3,0,3,4,1,2,4,4,2,0,,60.458,2,1,30,26.975,359.744,31517656.305
SYN,Item_174,Synthetic entry,336.398692,units,73465.023108,24713537.681281,"Unskilled,Semi-skilled","Crane,Trailer",,316.854,397.863,17447151.096,296.305,90,410.612,1669.135,466.601,1445.887,177.467,1018.875,4738,9187.701,2808.298,2,Welder_skilled;Painter_skilled;Driver_unskilled;Labourer_unskilled,2,2,0,4,0,4,3,4,2,1,5,2,1,5,5,5,3,2,2,,59.573,18,1,35,316.854,397.863,17447151.096
SYN,Item_175,Synthetic entry,429.918282,kg,151101.938657,64961485.874287,"Skilled,Professional","Loader,Mixer",,784.036,106.631,28658234.488,141.387,39,459.098,266.393,786.468,1173.279,128.542,732.024,1852,5954.441,779.815,2,ConcreteWorker_skilled;Driver_unskilled,0,0,1,4,3,2,0,5,3,0,5,2,1,2,1,2,0,4,5,,38.061,14,10,16,784.036,106.631,28658234.488
SYN,Item_176,Synthetic entry,485.09319,m3,172205.982873,83535949.568949,"Unskilled,Semi-skilled","Loader,Mixer",,585.771,402.9,14218230.09,176.342,21,485.093,625.123,991.904,1198.32,37.221,1330.287,4818,5128.263,3637.478,5,Tiler_skilled;Painter_skilled;Welder_skilled,3,0,1,2,0,5,4,5,1,5,2,2,2,0,0,0,5,1,5,,49.711,10,4,26,585.771,402.9,14218230.09
SYN,Item_177,Synthetic entry,475.543497,kg,125495.723482,59678675.203175,Semi-skilled,Trailer,,568.636,334.008,6122133.892,145.751,39,222.547,354.068,940.936,825.468,34.09,671.953,1353,2973.539,1582.671,5,Driver_unskilled;Labourer_unskilled;Carpenter_skilled;ConcreteWorker_skilled,5,1,3,4,1,0,1,3,0,0,4,3,4,4,4,2,5,5,4,,62.172,12,4,10,568.636,334.008,6122133.892
SYN,Item_178,Synthetic entry,217.002428,units,186359.361363,40440433.8963,"Unskilled,Semi-skilled","Crane,Trailer",,801.057,10.144,20312579.151,38.484,67,154.115,384.637,591.401,476.348,181.789,1784.564,2671,9963.898,2925.275,4,Labourer_unskilled,3,2,1,1,5,3,0,2,2,1,0,4,2,3,0,2,4,1,4,,48.648,12,10,29,801.057,10.144,20312579.151
SYN,Item_179,Synthetic entry,248.522846,units,88924.584602,22099790.844657,"Unskilled,Semi-skilled",Crane,,25.311,307.976,5610933.245,396.972,76,65.74,1211.927,153.434,1165.503,125.31,343.932,1170,2266.676,3900.314,4,Painter_skilled;Tiler_skilled;Labourer_unskilled,4,3,2,3,0,4,4,1,1,4,1,0,2,5,5,5,1,2,4,,57.555,15,4,39,25.311,307.976,5610933.245
SYN,Item_180,Synthetic entry,363.334337,kg,77056.515012,27997277.793416,Skilled,None,,759.54,176.937,6112945.955,428.306,25,79.987,1042.407,703.038,1470.119,199.609,521.984,4074,2500.939,1944.24,2,Carpenter_skilled;Tiler_skilled,3,1,5,3,4,0,4,0,3,0,5,5,3,3,1,5,2,2,2,,50.011,15,1,18,759.54,176.937,6112945.955
SYN,Item_181,Synthetic entry,430.22599,bag,60425.686196,25996700.665103,Semi-skilled,Crane,,665.415,275.186,14460359.608,363.666,70,470.08,1097.501,323.034,334.769,196.268,1675.932,3240,7853.793,1359.214,5,Tiler_skilled;Labourer_unskilled;Carpenter_skilled;Mason_skilled,2,2,2,2,0,2,4,1,0,1,4,4,5,1,3,5,0,3,4,,50.834,19,8,5,665.415,275.186,14460359.608
SYN,Item_182,Synthetic entry,454.186267,bag,113678.891246,51631391.25172,"Skilled,Professional",Trailer,,61.222,53.668,4917543.663,9.375,37,350.812,1150.109,281.567,254.565,39.511,650.011,4557,6268.722,3164.413,5,Painter_skilled;Mason_skilled;Tiler_skilled,5,0,0,0,5,3,5,0,0,1,3,2,3,2,0,3,3,0,3,,46.41,11,10,41,61.222,53.668,4917543.663
SYN,Item_183,Synthetic entry,242.522293,bag,151472.975505,36735573.347005,Professional,Crane,,487.172,104.537,34974221.564,411.778,15,210.354,1394.046,591.138,1321.324,199.523,600.856,924,2374.673,4733.504,4,Tiler_skilled,5,5,1,4,4,5,4,1,0,5,5,1,4,4,5,1,0,2,0,,66.031,7,1,27,487.172,104.537,34974221.564
SYN,Item_184,Synthetic entry,177.415776,units,51270.358302,9096170.403947,Skilled,"Loader,Mixer",,233.056,337.552,42101168.359,343.56,63,333.13,851.744,843.072,1454.598,54.067,575.01,1980,7152.671,2130.026,5,Painter_skilled;Mason_skilled,5,4,1,4,2,0,5,1,2,4,5,5,1,0,2,0,1,1,2,,44.577,13,9,29,233.056,337.552,42101168.359
SYN,Item_185,Synthetic entry,294.306373,pieces,161848.682307,47633098.664602,"Unskilled,Semi-skilled",Trailer,,283.405,100.807,28137159.18,25.001,23,157.896,787.023,272.587,299.662,151.741,1371.13,2167,7959.74,2218.411,4,ConcreteWorker_skilled;Mason_skilled;Carpenter_skilled;Driver_unskilled,3,5,2,4,0,4,0,5,2,0,3,1,0,5,3,0,4,1,3,,49.603,16,9,13,283.405,100.807,28137159.18
SYN,Item_186,Synthetic entry,163.339564,kg,40411.386697,6600778.283723,Semi-skilled,Large Truck,,776.394,355.399,41982337.477,10.154,53,448.202,1604.476,734.655,764.307,30.811,404.319,4097,5769.132,3281.168,2,Mason_skilled;ConcreteWorker_skilled,4,1,1,5,4,1,2,3,0,1,5,4,1,5,1,2,2,0,3,,41.536,2,4,6,776.394,355.399,41982337.477
SYN,Item_187,Synthetic entry,46.46553,kg,192882.580505,8962391.330932,Skilled,Excavator,,860.752,85.128,5810404.674,125.496,14,264.355,1682.991,960.826,1116.121,35.985,549.434,4132,4080.975,2737.226,4,Tiler_skilled;Mason_skilled,3,1,1,2,3,5,0,5,1,3,1,4,1,5,5,2,0,5,0,,51.951,19,2,8,860.752,85.128,5810404.674
SYN,Item_188,Synthetic entry,489.305683,m3,106077.939743,51904538.757181,"Skilled,Professional",Trailer,,523.915,26.135,6904125.922,105.064,95,489.306,1354.784,410.221,1011.099,55.054,1909.674,1764,2087.947,2943.108,4,Labourer_unskilled;Carpenter_skilled;ConcreteWorker_skilled,0,1,0,3,4,3,5,5,3,5,4,3,3,1,0,4,3,5,0,,55.664,7,8,26,523.915,26.135,6904125.922
SYN,Item_189,Synthetic entry,437.504828,units,191805.379022,83915779.358495,Skilled,Trailer,,647.679,184.716,37913971.496,66.025,90,98.174,1058.975,754.111,1366.47,181.952,1195.904,3662,1024.963,4567.931,4,Driver_unskilled;Welder_skilled;ConcreteWorker_skilled,5,1,3,5,5,5,1,5,1,0,2,4,3,0,3,4,3,5,3,,67.709,18,3,37,647.679,184.716,37913971.496
SYN,Item_190,Synthetic entry,283.911247,bag,186740.252033,53017657.819783,"Skilled,Semi-skilled",Crane,,349.022,176.418,42541600.458,187.976,99,168.637,1695.602,447.554,752.965,138.584,1012.715,1253,1929.732,4382.44,1,Mason_skilled;Carpenter_skilled;Painter_skilled,3,4,1,3,2,2,5,0,2,2,3,3,0,4,5,0,4,4,0,,43.474,11,4,28,349.022,176.418,42541600.458
SYN,Item_191,Synthetic entry,130.250744,units,166141.311339,21640029.41104,Unskilled,"Loader,Mixer",,256.873,35.732,45561007.502,338.578,99,355.706,1313.197,699.612,1286.128,163.907,1973.921,3943,2926.71,3648.864,1,Tiler_skilled;Carpenter_skilled;Mason_skilled,3,3,1,2,5,5,0,3,0,1,0,4,1,1,3,5,3,0,2,,42.587,14,8,28,256.873,35.732,45561007.502
SYN,Item_192,Synthetic entry,470.250362,kg,151792.977844,71380702.780199,"Skilled,Semi-skilled",Trailer,,519.519,347.582,38828617.078,164.378,73,402.602,1798.2,515.456,813.303,127.088,1570.283,3049,5827.881,3796.991,3,Welder_skilled,1,2,2,1,0,2,3,5,1,3,2,4,2,3,1,1,4,2,4,,38.527,8,4,17,519.519,347.582,38828617.078
SYN,Item_193,Synthetic entry,247.268724,pieces,53047.9716,13117104.24832,"Skilled,Semi-skilled",Trailer,,49.821,237.83,25382647.217,60.039,49,293.99,820.831,900.985,180.445,109.915,1028.065,3283,9396.889,599.463,1,ConcreteWorker_skilled;Mason_skilled,3,1,0,1,4,1,3,0,3,5,2,3,0,3,3,4,0,1,3,,46.494,3,8,45,49.821,237.83,25382647.217
SYN,Item_194,Synthetic entry,346.048998,m3,104546.215612,36178113.157225,"Skilled,Unskilled",Crane,,30.537,100.876,36769504.047,425.545,92,346.049,277.831,190.179,699.603,126.938,513.888,1444,7842.508,3714.915,1,Welder_skilled;Labourer_unskilled;Painter_skilled,1,2,4,0,5,3,0,2,4,3,1,4,4,2,5,2,2,0,3,,41.812,2,9,35,30.537,100.876,36769504.047
SYN,Item_195,Synthetic entry,62.447512,m3,90361.832081,5642871.59322,Semi-skilled,Crane,,486.038,415.73,42067703.859,6.252,82,62.448,1143.511,509.503,348.512,86.054,1915.718,3554,8189.428,4635.262,5,Driver_unskilled;Painter_skilled;Tiler_skilled,5,4,0,0,2,3,0,5,4,2,4,2,5,5,3,1,5,5,3,,51.968,9,9,19,486.038,415.73,42067703.859
SYN,Item_196,Synthetic entry,285.674144,kg,45903.881361,13113552.014081,"Unskilled,Semi-skilled",Large Truck,,686.519,334.732,16041188.15,3.358,93,79.287,416.212,662.013,1175.814,96.898,1952.788,3507,3298.907,3626.567,3,Welder_skilled;Driver_unskilled;Labourer_unskilled;Carpenter_skilled,4,2,2,1,2,3,1,4,3,5,5,3,1,2,0,2,0,3,1,,45.84,8,3,24,686.519,334.732,16041188.15
SYN,Item_197,Synthetic entry,252.695782,pieces,47820.882767,12084135.366737,Semi-skilled,Excavator,,135.8,226.611,9014047.006,163.361,68,161.059,827.79,596.301,1122.153,121.069,1266.207,4777,2234.852,3467.979,1,ConcreteWorker_skilled,4,1,2,2,0,0,5,1,0,3,4,3,1,5,5,2,4,5,5,,52.076,17,5,33,135.8,226.611,9014047.006
SYN,Item_198,Synthetic entry,114.564793,kg,15091.213156,1728921.711336,"Skilled,Professional",Large Truck,,35.501,239.81,31672104.461,222.976,27,124.442,744.321,282.199,999.108,186.922,337.005,1320,4753.048,4732.793,1,Painter_skilled,2,4,0,5,2,5,0,1,5,3,2,3,4,0,0,5,5,0,0,,41.259,20,10,26,35.501,239.81,31672104.461
SYN,Item_199,Synthetic entry,319.013583,bag,176909.319276,56436475.808328,Semi-skilled,Crane,,982.396,327.325,48211893.118,30.72,31,479.514,1815.291,277.395,900.321,170.54,1330.469,986,5107.988,3943.457,2,Mason_skilled,2,4,2,1,2,2,3,0,5,4,5,3,2,1,4,0,1,5,0,,41.097,7,6,5,982.396,327.325,48211893.118
SYN,Item_0,Synthetic entry,48.183791,units,80604.231865,3883817.461899,Semi-skilled,"Loader,Mixer",,866.222,420.67,41295072.538,192.185,71,221.298,1520.522,337.014,1109.829,125.529,285.781,3094,1243.194,2807.72,1,Painter_skilled,3,0,2,3,5,2,1,3,1,1,3,2,3,2,1,3,0,4,0,,43.669,9,4,43,866.222,420.67,41295072.538
SYN,Item_1,Synthetic entry,108.883277,m3,41739.482814,4544731.669074,Professional,Excavator,,105.543,417.887,49216573.193,91.68,25,108.883,429.1,372.14,1339.391,131.638,812.062,2379,4071.859,1801.249,3,Carpenter_skilled,2,0,5,5,5,0,2,4,3,3,0,2,0,0,2,4,2,4,3,,57.514,19,4,46,105.543,417.887,49216573.193
SYN,Item_2,Synthetic entry,88.159677,kg,48405.27827,4267393.697378,Semi-skilled,"Loader,Mixer",,271.043,70.085,25568935.652,104.469,74,374.928,397.071,287.97,853.602,172.866,1420.877,3379,7897.494,2092.265,1,Carpenter_skilled;Welder_skilled;Driver_unskilled;ConcreteWorker_skilled,0,4,1,4,5,4,2,5,2,3,4,5,5,2,1,3,5,1,5,,59.774,19,7,9,271.043,70.085,25568935.652
SYN,Item_3,Synthetic entry,499.084095,bag,145848.796967,72790814.841114,"Skilled,Unskilled",Crane,,102.26,170.339,37718122.296,357.413,83,237.976,427.935,625.445,1113.159,169.649,1330.357,2618,8626.752,4031.362,4,ConcreteWorker_skilled;Driver_unskilled;Tiler_skilled;Carpenter_skilled,0,4,5,3,3,3,0,2,2,1,4,2,4,1,4,0,4,3,5,,49.843,12,1,38,102.26,170.339,37718122.296
SYN,Item_4,Synthetic entry,119.357392,kg,187974.905765,22436194.513556,Semi-skilled,Large Truck,,760.014,46.619,48501406.462,420.343,30,397.237,1566.613,647.064,887.387,74.196,1651.824,2947,4002.583,1595.456,5,Mason_skilled;Welder_skilled;Painter_skilled,0,5,0,4,1,0,3,4,3,4,1,1,1,1,0,4,1,1,1,,42.803,17,4,45,760.014,46.619,48501406.462
SYN,Item_5,Synthetic entry,319.847189,pieces,72384.893661,23152104.763535,"Skilled,Unskilled","Crane,Trailer",,356.606,243.56,19979171.555,274.772,55,62.045,267.393,945.62,1076.866,167.427,613.137,4285,6180.106,2959.822,2,Labourer_unskilled,5,0,3,0,4,5,1,3,2,4,1,3,4,5,5,3,4,0,5,,60.511,19,3,46,356.606,243.56,19979171.555
SYN,Item_6,Synthetic entry,87.789768,pieces,77496.953365,6803439.55662,"Skilled,Unskilled","Crane,Trailer",,938.279,369.882,29026878.036,246.703,18,453.198,1637.521,844.479,1407.603,142.893,1036.744,4322,7167.676,3247.39,3,Carpenter_skilled;Labourer_unskilled;Painter_skilled;Tiler_skilled,4,2,3,2,2,4,5,4,0,1,0,5,0,4,5,2,3,2,1,,62.694,3,4,20,938.279,369.882,29026878.036
